website_id,detection_date,country,region,industry,organization_size,target_type,url_length,url_depth,num_dots,num_hyphens,num_underscores,num_slashes,num_digits_in_url,num_special_characters,num_subdomains,has_ip_address,has_url_shortener,has_at_symbol,has_double_slash,has_hexadecimal_encoding,url_entropy_score,domain_age_days,domain_registration_length,days_to_domain_expiry,domain_name_length,registrar_reputation_score,domain_reputation_score,domain_name_suspicion_score,has_whois_record,domain_previously_reported,has_https,ssl_certificate_valid,ssl_certificate_age_days,ssl_expiry_days,certificate_trust_score,has_security_headers,security_header_score,has_dns_record,dns_reputation_score,uses_valid_dns,has_hsts,has_content_security_policy,has_login_form,has_password_field,has_payment_form,has_popup,has_iframe,num_external_links,num_internal_links,num_redirects,redirect_risk_score,has_downloadable_file,has_auto_download,has_obfuscated_script,javascript_risk_score,has_suspicious_javascript,has_spelling_errors,content_similarity_to_brand,fake_brand_impersonation,suspicious_word_count,has_suspicious_words,urgency_language_score,threat_language_score,reward_language_score,social_engineering_score,login_request_score,payment_request_score,attack_type,attack_channel,target_population,attack_severity,risk_score,risk_level,detection_status,reported_by,number_of_reports,previous_attack_history,phishing_probability,result
WEB-002072,2024-12-02,China,Asia,Education,Large,Customer,66,1,2,0,0,1,3,0,1,0,0,0,0,0,2.97,2481,1057,679,14,7.9,,0.0,1,0,1,1,468.0,524,7.09,0.0,6.76,1,87.0,1,1,0,0,0,0,0,0,0.0,21,0,1.25,0,0,0,3.85,0,0,22.0,0,0,0,1.23,1.54,2.31,3.09,2.11,2.07,Not Applicable,Not Applicable,Not Applicable,None,22,Low,Resolved,User Report,1,0,0.059,Legitimate
WEB-002073,2025-08-31,Netherlands,Europe,Telecommunications,Large,Employee,94,5,4,2,1,8,3,4,4,0,0,0,0,0,4.68,927,464,1,37,2.73,16.0,6.0,0,0,0,1,0.0,121,2.02,1.0,3.31,0,38.0,0,0,0,1,1,0,0,1,20.0,2,5,6.21,0,1,0,6.67,0,1,74.0,1,12,0,6.87,4.97,4.64,8.09,7.09,3.42,Invoice Fraud,Social Media,Executives,High,67,High,Confirmed,User Report,1,0,0.738,Phishing
WEB-002074,2026-04-17,Netherlands,Europe,Technology,Enterprise,Business,38,5,2,2,2,2,0,1,0,0,0,0,0,0,3.91,2613,1149,784,13,8.96,100.0,3.27,1,0,1,1,531.0,220,7.76,1.0,7.01,1,66.0,1,0,1,0,0,0,0,0,26.0,19,2,1.93,0,0,0,0.5,0,0,25.0,0,5,0,2.48,0.0,1.18,0.0,3.68,0.57,Not Applicable,Not Applicable,Not Applicable,None,39,Medium,Resolved,Automated System,0,0,0.068,Legitimate
WEB-002075,2023-08-12,India,Asia,Cryptocurrency,Small,Business,74,3,7,0,0,7,9,3,4,0,0,1,0,0,5.88,860,94,398,14,3.08,34.0,6.31,0,1,1,0,0.0,0,2.61,0.0,4.17,0,30.0,1,0,0,0,0,0,0,1,2.0,0,1,5.3,0,0,0,10.0,0,0,86.0,1,13,0,5.38,1.82,8.21,9.46,8.21,5.0,SMS Phishing,Social Media,Vendors,Medium,100,Critical,Resolved,Law Enforcement,9,0,0.777,Phishing
WEB-002076,2023-11-23,France,Europe,Government,Medium,Individual,76,3,5,0,0,4,7,0,1,0,0,0,0,0,4.43,3241,1462,486,12,7.35,76.0,2.57,1,0,1,1,527.0,304,9.79,1.0,9.0,1,93.0,1,0,1,0,0,0,0,0,17.0,31,1,0.0,0,0,0,1.45,0,0,12.0,0,0,1,2.78,4.38,4.81,0.95,0.62,0.92,Not Applicable,Not Applicable,Not Applicable,None,19,Low,Under Investigation,Security Team,0,0,0.198,Legitimate
WEB-002077,2025-03-18,United States,North America,Banking,Small,Customer,94,0,1,4,0,0,0,0,0,0,0,0,0,0,1.82,2987,1365,264,22,5.38,89.0,1.26,1,0,1,1,743.0,49,7.21,0.0,6.19,1,91.0,1,0,0,1,0,0,0,0,27.0,26,0,0.33,1,1,0,3.0,0,0,28.0,1,5,0,0.86,0.0,1.44,2.03,2.52,0.0,Not Applicable,Not Applicable,Not Applicable,None,37,Medium,Resolved,Security Team,9,0,0.268,Legitimate
WEB-002078,2026-05-12,Brazil,South America,Manufacturing,Medium,Business,33,3,2,3,0,3,0,4,0,0,0,0,0,0,,2285,1382,521,18,7.37,98.0,2.66,1,0,1,1,511.0,436,8.79,0.0,6.29,1,85.0,1,1,0,1,0,0,0,0,16.0,27,1,2.42,0,0,0,3.43,0,0,21.0,0,4,0,1.73,0.0,0.3,3.16,1.42,0.43,Not Applicable,Not Applicable,Not Applicable,None,24,Low,False Positive,Automated System,0,0,0.161,Legitimate
WEB-002079,2023-09-29,South Korea,Asia,Energy,Small,Customer,88,3,6,3,1,9,8,9,4,0,1,0,0,0,5.08,395,481,130,19,2.88,,8.01,0,0,1,0,75.0,0,2.4,0.0,4.08,0,,0,0,0,1,1,1,1,1,1.0,13,6,8.37,1,0,1,4.49,0,1,67.0,1,9,1,8.88,8.68,1.62,7.79,6.56,5.74,Clone Phishing,Social Media,Executives,Low,84,Critical,Confirmed,Law Enforcement,13,0,0.99,Phishing
WEB-002080,2024-11-06,China,Asia,E-commerce,Enterprise,Business,12,1,1,0,2,3,3,1,1,0,0,0,0,0,4.3,2579,1070,58,19,8.09,83.0,3.06,1,0,1,1,638.0,633,7.06,1.0,7.72,1,72.0,1,1,0,0,1,0,0,0,7.0,38,3,0.0,0,0,0,1.44,0,0,26.0,0,0,0,0.0,0.35,0.0,0.44,1.64,1.59,Not Applicable,Not Applicable,Not Applicable,None,7,Low,False Positive,Security Team,10,1,0.01,Legitimate
WEB-002081,2024-07-01,United Kingdom,Europe,Government,Large,Customer,100,3,6,1,0,3,5,5,3,0,0,0,0,0,5.34,514,40,370,21,4.8,54.0,6.42,0,0,0,0,133.0,0,2.26,0.0,2.42,1,23.0,0,0,0,1,1,0,0,0,0.0,0,2,7.96,1,0,0,8.08,1,0,83.0,0,4,0,7.76,6.96,5.4,9.03,4.4,6.48,Spear Phishing,Email,Employees,Low,75,High,Under Investigation,Automated System,6,1,0.837,Phishing
WEB-002082,2024-07-07,Mexico,North America,E-commerce,Small,Individual,62,1,3,0,1,3,6,0,1,0,0,0,0,0,4.62,2229,1270,314,17,5.28,100.0,1.58,0,0,1,1,643.0,415,6.58,1.0,7.21,1,74.0,1,0,1,0,0,0,0,0,7.0,26,0,0.0,0,0,0,1.42,0,0,2.0,0,6,0,0.0,0.91,0.0,3.85,1.96,1.94,Not Applicable,Not Applicable,Not Applicable,None,23,Low,False Positive,,2,0,0.179,Legitimate
WEB-002083,2025-03-18,Germany,Europe,Banking,Small,Individual,48,3,2,0,0,6,2,2,5,0,0,1,0,0,6.45,209,224,196,29,1.85,29.0,7.56,0,0,0,0,369.0,0,0.33,0.0,2.97,1,30.0,1,0,0,1,1,0,0,0,2.0,0,1,8.03,0,0,1,8.35,0,0,,0,7,0,7.39,6.55,0.53,7.22,9.26,6.69,Invoice Fraud,QR Code,Customers,High,75,High,Under Investigation,Automated System,7,0,0.801,Phishing
WEB-002084,2026-04-24,Canada,North America,Social Media,Medium,Business,71,2,3,0,0,1,3,3,0,0,0,0,0,0,2.63,2696,1382,679,11,7.11,60.0,2.0,1,0,1,1,416.0,389,7.95,1.0,8.6,1,98.0,0,1,1,0,1,0,0,0,10.0,21,0,0.0,0,0,0,2.64,0,0,33.0,0,2,0,1.31,2.77,2.34,1.14,4.51,0.58,Not Applicable,Not Applicable,Not Applicable,None,27,Low,False Positive,Security Team,3,0,0.244,Legitimate
WEB-002085,2025-01-31,United States,North America,Logistics,Small,Business,35,3,2,1,1,0,5,2,1,0,0,0,1,0,4.29,3435,765,368,12,7.82,80.0,1.28,0,0,1,1,865.0,335,7.59,1.0,6.98,1,84.0,1,0,0,0,0,0,0,0,17.0,54,2,1.91,1,0,1,1.23,0,0,19.0,0,1,0,1.59,0.64,3.99,0.0,4.02,0.0,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,User Report,0,0,0.12,Legitimate
WEB-002086,2024-08-07,Singapore,Asia,Cryptocurrency,Medium,Government,74,1,4,0,0,5,6,4,1,0,0,0,0,0,3.34,1886,1103,380,13,10.0,81.0,3.52,1,0,1,1,481.0,263,5.94,1.0,6.11,1,84.0,1,0,0,0,1,0,0,0,24.0,27,0,0.0,1,0,0,1.59,0,0,19.0,0,5,0,2.74,2.21,0.15,0.0,1.21,2.32,Not Applicable,Not Applicable,Not Applicable,None,54,Medium,Resolved,User Report,5,0,0.12,Legitimate
WEB-002087,2026-07-09,Japan,Asia,Manufacturing,Enterprise,Business,43,2,2,0,1,1,4,0,2,0,0,1,0,0,4.79,2498,1362,813,11,7.66,72.0,0.0,1,0,1,1,451.0,427,8.68,0.0,9.89,1,76.0,1,1,1,0,0,0,0,0,,19,2,3.0,0,0,0,0.0,0,0,4.0,0,0,0,2.53,0.0,0.18,3.0,0.16,0.0,Not Applicable,Not Applicable,Not Applicable,None,36,Medium,False Positive,Automated System,0,0,0.01,Legitimate
WEB-002088,2025-07-23,France,Europe,Insurance,Small,Business,87,4,4,5,1,5,7,4,4,1,0,0,0,0,6.9,0,229,134,30,1.95,42.0,10.0,1,1,0,0,0.0,0,3.95,0.0,1.96,1,10.0,1,0,0,1,1,1,0,0,0.0,4,4,8.18,1,0,0,7.17,1,1,87.0,1,10,1,7.94,7.3,7.76,8.8,6.94,5.98,Spear Phishing,SMS,Students,Low,90,Critical,Under Investigation,Automated System,1,1,0.938,Phishing
WEB-002089,2026-01-30,Spain,Europe,Government,Large,Employee,58,1,1,2,0,6,0,0,0,0,0,0,0,0,4.22,2556,851,287,18,6.15,64.0,3.11,1,0,1,1,439.0,78,10.0,1.0,7.18,1,72.0,1,0,1,1,1,0,0,0,8.0,18,1,1.3,0,0,0,3.04,0,0,20.0,0,7,0,0.54,0.43,2.85,0.14,0.19,1.85,Not Applicable,Not Applicable,Not Applicable,None,16,Low,Under Investigation,Automated System,2,0,0.141,Legitimate
WEB-002090,2026-04-29,Canada,North America,E-commerce,Medium,Business,17,0,0,2,0,0,1,4,1,0,0,0,0,0,4.1,2829,1579,367,4,8.24,74.0,0.29,0,0,0,1,527.0,384,6.43,0.0,8.89,1,93.0,1,1,1,1,0,0,0,0,14.0,24,2,0.0,0,0,0,0.9,0,0,0.0,0,0,0,2.69,0.36,1.64,0.97,3.78,1.48,Not Applicable,Not Applicable,Not Applicable,None,24,Low,Under Investigation,Security Team,5,0,0.124,Legitimate
WEB-002091,2025-03-26,South Korea,Asia,Media,Large,Business,33,1,4,2,0,6,0,1,1,0,0,0,0,0,2.48,3108,1174,855,13,8.02,64.0,0.43,1,0,1,1,92.0,300,8.89,0.0,6.53,1,100.0,1,0,0,0,1,1,0,0,17.0,29,0,0.42,0,0,0,0.0,0,0,21.0,0,1,0,0.47,2.17,0.0,2.23,2.94,0.21,Not Applicable,Not Applicable,Not Applicable,None,17,Low,False Positive,User Report,0,0,0.264,Legitimate
WEB-002092,2024-05-02,Italy,Europe,Manufacturing,Medium,Individual,39,1,2,0,1,1,5,0,1,0,0,0,0,0,3.52,2598,1955,806,19,8.59,83.0,4.43,1,0,1,1,634.0,175,8.27,1.0,6.56,1,76.0,1,1,1,1,0,0,0,0,10.0,28,0,1.02,0,0,0,4.52,0,0,0.0,0,3,0,1.89,1.46,0.81,1.08,5.21,3.6,Not Applicable,Not Applicable,Not Applicable,None,16,Low,Under Investigation,Third-party Vendor,3,1,0.324,Legitimate
WEB-002093,2025-01-07,Russia,Europe,Government,Large,Individual,77,1,2,1,1,2,0,5,3,0,0,0,0,0,4.15,1953,1423,353,19,4.14,76.0,1.19,1,0,1,1,625.0,258,5.65,,6.45,1,81.0,1,1,1,0,1,0,0,0,3.0,11,0,1.19,0,0,0,3.47,0,0,0.0,0,0,0,1.14,0.0,1.09,3.07,2.28,2.11,Not Applicable,Not Applicable,Not Applicable,None,12,Low,False Positive,Automated System,2,0,0.194,Legitimate
WEB-002094,2025-09-20,United Kingdom,Europe,Banking,Medium,Individual,37,2,0,0,0,1,2,0,0,0,0,0,0,0,,2599,2146,595,18,8.49,71.0,0.0,1,0,1,1,521.0,442,8.91,1.0,8.64,1,81.0,0,1,1,0,0,0,0,0,28.0,21,0,2.38,0,0,0,0.02,0,0,39.0,0,2,0,2.65,3.69,1.75,0.0,2.51,0.62,Not Applicable,Not Applicable,Not Applicable,None,23,Low,Resolved,Security Team,0,0,0.091,Legitimate
WEB-002095,2024-06-15,Japan,Asia,Energy,Enterprise,Individual,103,3,5,2,1,4,6,4,4,1,1,0,1,0,5.94,0,996,1,28,4.7,23.0,7.51,0,1,1,1,46.0,249,0.99,0.0,0.41,1,28.0,1,0,0,1,1,1,0,0,0.0,15,3,5.95,1,1,0,6.15,1,0,75.0,1,5,1,10.0,3.64,7.07,8.83,9.96,9.55,Invoice Fraud,Phone Call,Vendors,High,77,High,Resolved,Automated System,12,0,0.89,Phishing
WEB-002096,2025-03-25,Italy,Europe,Retail,Small,Customer,65,2,2,1,0,4,0,3,2,0,0,0,1,0,2.87,2291,1301,419,21,4.23,76.0,1.62,1,0,1,1,800.0,427,6.33,1.0,6.98,1,74.0,1,1,0,1,1,1,0,0,4.0,15,0,1.86,0,0,0,0.96,0,0,23.0,0,3,0,0.46,0.0,0.0,1.25,3.72,3.64,Not Applicable,Not Applicable,Not Applicable,None,24,Low,False Positive,Security Team,0,1,0.217,Legitimate
WEB-002097,2024-09-02,China,Asia,Media,Small,Business,80,5,4,1,3,3,11,11,2,0,0,0,0,0,5.37,114,44,84,26,5.53,0.0,7.67,0,0,0,0,0.0,0,3.58,0.0,1.04,1,48.0,1,0,0,1,1,0,0,0,1.0,8,6,8.14,0,0,1,6.75,0,0,59.0,0,11,1,10.0,5.52,6.29,5.94,5.33,4.19,Credential Harvesting,QR Code,Executives,High,76,High,Confirmed,Automated System,4,0,0.9,Phishing
WEB-002098,2024-12-20,Mexico,North America,Energy,Small,Business,85,2,2,0,0,2,8,2,1,0,0,0,0,0,4.34,1908,1476,510,23,7.93,98.0,2.85,1,0,1,1,282.0,79,8.4,1.0,5.28,1,61.0,1,0,0,0,1,0,0,0,7.0,18,0,1.07,0,0,0,1.46,0,0,24.0,0,0,0,0.0,0.0,0.43,3.66,4.77,4.37,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,Security Team,0,0,0.062,Legitimate
WEB-002099,2024-08-07,United States,North America,Logistics,Small,Employee,67,5,5,2,3,7,4,9,2,0,0,0,0,0,5.69,0,261,22,24,0.0,4.0,6.24,0,0,0,1,356.0,0,3.89,0.0,1.84,0,13.0,0,0,0,1,0,1,0,1,0.0,2,2,6.37,0,0,0,8.69,0,0,73.0,1,9,1,10.0,6.13,5.34,8.94,6.19,4.64,SMS Phishing,Social Media,Students,Low,68,High,Resolved,Security Team,7,0,0.694,Phishing
WEB-002100,2026-02-11,Japan,Asia,Logistics,Medium,Customer,9,1,3,1,0,4,5,0,2,0,0,0,0,0,2.63,2704,1078,628,22,8.28,82.0,1.26,1,0,1,1,,372,10.0,0.0,7.93,1,100.0,1,1,0,0,0,0,1,0,10.0,12,2,2.38,0,0,0,2.57,0,0,48.0,0,3,0,0.0,2.2,2.95,0.0,0.44,5.21,Not Applicable,Not Applicable,Not Applicable,None,50,Medium,False Positive,Security Team,0,0,0.315,Legitimate
WEB-002101,2024-11-30,United Kingdom,Europe,Insurance,Small,Customer,73,4,5,1,0,9,13,3,4,0,0,0,0,0,4.93,529,504,224,26,0.59,19.0,6.1,1,1,0,0,126.0,222,1.4,0.0,0.3,0,33.0,1,0,0,1,0,0,1,1,0.0,0,2,7.7,0,0,0,8.19,1,1,,1,10,1,6.86,7.75,6.38,6.93,8.18,5.22,Voice Phishing,Social Media,Customers,Medium,65,High,Confirmed,Automated System,3,0,0.805,Phishing
WEB-002102,2025-09-27,India,Asia,Banking,Medium,Employee,54,5,3,3,1,6,6,5,4,1,1,0,0,0,,118,63,1,19,3.39,35.0,7.85,0,1,1,1,208.0,190,1.47,0.0,1.55,1,37.0,1,0,0,1,0,0,0,0,6.0,8,3,8.57,1,0,1,8.5,0,0,77.0,0,6,1,8.12,8.05,7.88,4.5,5.77,3.66,Invoice Fraud,Malicious Ad,General Public,High,81,Critical,Under Investigation,Law Enforcement,0,0,0.647,Phishing
WEB-002103,2025-04-11,Germany,Europe,Logistics,Enterprise,Employee,26,4,3,3,0,1,3,3,2,0,0,0,0,0,3.78,2746,1208,424,14,8.16,82.0,0.0,1,0,1,1,612.0,243,7.5,1.0,6.64,1,73.0,1,1,0,0,0,0,0,0,31.0,6,0,0.53,0,0,0,0.0,0,0,18.0,0,2,0,1.73,2.25,1.17,1.63,1.06,2.8,Not Applicable,Not Applicable,Not Applicable,None,12,Low,Resolved,User Report,0,0,0.125,Legitimate
WEB-002104,2026-07-15,United Kingdom,Europe,Telecommunications,Medium,Business,88,3,1,4,2,5,10,3,1,0,0,0,0,0,6.11,205,56,756,25,2.12,1.0,5.69,0,0,0,0,0.0,1,0.88,0.0,5.03,1,42.0,1,0,1,1,1,1,1,0,16.0,14,3,7.67,1,1,1,5.78,0,0,82.0,1,8,1,8.97,5.16,2.59,5.83,8.35,4.36,SMS Phishing,Social Media,Executives,High,65,High,Confirmed,Automated System,1,1,0.65,Phishing
WEB-002105,2023-09-13,Japan,Asia,Manufacturing,Medium,Business,31,2,5,3,3,7,3,6,4,0,0,0,0,0,6.26,315,1016,100,38,5.56,27.0,6.1,1,1,0,1,0.0,162,2.03,0.0,5.15,0,18.0,1,0,0,1,1,0,0,0,1.0,4,4,5.77,0,0,0,6.55,0,0,,0,8,1,5.19,6.63,3.21,6.78,9.28,6.19,Invoice Fraud,QR Code,Students,Low,87,Critical,Resolved,User Report,2,0,0.888,Phishing
WEB-002106,2025-07-14,Germany,Europe,Government,Enterprise,Individual,12,3,2,0,0,2,0,2,0,0,0,0,0,0,3.85,3797,547,422,11,7.83,73.0,0.0,1,0,1,1,330.0,213,8.9,1.0,8.93,1,52.0,1,0,1,0,0,0,0,0,,21,1,1.36,0,0,0,0.46,0,0,9.0,0,4,0,3.1,0.0,2.79,1.76,2.23,2.06,Not Applicable,Not Applicable,Not Applicable,None,13,Low,Under Investigation,Third-party Vendor,2,0,0.01,Legitimate
WEB-002107,2026-06-11,United States,North America,Logistics,Enterprise,Individual,52,3,3,1,1,5,9,0,2,0,0,0,0,1,6.88,0,832,129,28,1.9,22.0,7.47,0,0,1,1,26.0,0,0.68,0.0,1.57,1,62.0,1,1,0,1,1,0,0,1,0.0,8,7,6.66,0,0,0,7.86,0,0,61.0,0,7,1,9.01,5.26,4.3,7.73,6.94,2.77,Malware Delivery,Social Media,Vendors,Medium,71,High,Confirmed,,5,1,0.87,Phishing
WEB-002108,2025-04-29,United States,North America,Manufacturing,Small,Government,53,3,4,1,2,6,8,4,4,1,1,0,0,0,7.0,679,213,1,23,3.39,20.0,7.24,1,0,0,1,180.0,47,2.1,0.0,3.62,1,8.0,0,0,0,0,0,1,1,0,18.0,7,4,7.06,1,0,1,7.14,1,1,97.0,1,5,1,7.04,5.22,3.52,7.04,5.98,10.0,SMS Phishing,Email,General Public,High,65,High,Confirmed,Automated System,11,0,0.807,Phishing
WEB-002109,2025-11-15,South Korea,Asia,Energy,Small,Government,98,3,3,2,0,5,7,7,2,0,0,0,0,0,5.97,281,324,443,21,3.73,18.0,8.08,0,0,0,0,203.0,0,0.0,0.0,2.5,0,36.0,1,0,0,1,0,1,1,0,9.0,10,3,8.9,0,0,1,6.32,0,1,,0,9,1,8.02,2.06,3.78,6.91,6.2,5.91,Business Email Compromise,Malicious Ad,Executives,Medium,100,Critical,Confirmed,Security Team,2,0,0.878,Phishing
WEB-002110,2025-08-24,United Kingdom,Europe,Healthcare,Medium,Individual,108,4,2,1,1,3,0,1,0,0,0,0,0,0,2.96,1826,1246,156,15,5.16,63.0,1.51,1,0,1,1,745.0,203,7.07,1.0,6.68,1,92.0,1,1,0,0,0,1,0,0,19.0,26,1,1.79,0,0,1,1.38,0,0,25.0,0,1,0,1.81,0.93,0.43,0.39,2.31,2.43,Not Applicable,Not Applicable,Not Applicable,None,13,Low,False Positive,Security Team,0,0,0.167,Legitimate
WEB-002111,2026-06-07,France,Europe,Cryptocurrency,Small,Customer,37,4,0,1,0,4,0,0,2,0,0,0,0,0,2.48,1635,2093,678,28,9.87,82.0,4.8,1,0,1,1,553.0,412,7.7,0.0,8.14,1,92.0,0,1,1,0,0,0,0,0,1.0,32,0,0.84,0,0,0,0.5,0,0,8.0,0,4,0,3.57,0.0,6.36,0.0,2.45,0.0,Not Applicable,Not Applicable,Not Applicable,None,5,Low,False Positive,,1,0,0.128,Legitimate
WEB-002112,2024-07-19,France,Europe,Retail,Large,Customer,78,5,4,0,2,6,6,5,2,0,0,0,0,0,5.15,376,450,1,25,3.53,25.0,7.43,0,1,0,0,0.0,0,2.81,0.0,0.62,1,27.0,0,0,0,1,1,1,0,0,19.0,0,3,7.35,0,0,0,6.71,0,1,69.0,1,8,0,6.7,5.92,3.0,8.07,6.27,4.39,Voice Phishing,QR Code,Vendors,Low,70,High,Resolved,Security Team,11,0,0.822,Phishing
WEB-002113,2025-01-16,Kenya,Africa,Insurance,Enterprise,Customer,86,6,3,5,1,2,6,6,3,1,0,0,0,1,4.19,0,1105,1,20,4.31,19.0,10.0,1,1,0,0,0.0,299,1.56,1.0,3.57,0,49.0,0,0,0,1,1,0,1,1,8.0,6,4,6.17,0,0,1,9.68,0,0,92.0,1,9,1,4.79,5.03,5.69,7.9,6.43,5.38,Invoice Fraud,QR Code,Customers,Low,76,High,Under Investigation,Automated System,6,1,0.771,Phishing
WEB-002114,2023-10-26,United States,North America,Manufacturing,Enterprise,Employee,38,4,2,3,1,4,6,1,1,0,0,0,0,0,1.8,3234,1414,248,27,10.0,69.0,1.95,1,0,1,1,656.0,300,8.54,1.0,9.86,1,100.0,1,1,0,0,1,0,0,0,15.0,31,2,0.45,0,0,0,1.07,0,0,10.0,0,1,0,2.9,0.0,2.74,0.48,1.09,0.77,Not Applicable,Not Applicable,Not Applicable,None,26,Low,Resolved,User Report,4,0,0.137,Legitimate
WEB-002115,2023-09-28,France,Europe,Government,Small,Government,31,6,4,3,1,4,5,6,4,0,0,0,0,1,6.69,876,864,34,19,1.75,0.0,7.36,0,1,0,1,67.0,80,1.41,0.0,2.85,1,39.0,1,0,0,1,0,0,1,1,1.0,8,4,8.4,1,1,0,6.14,0,0,71.0,0,10,1,6.92,4.74,6.62,5.23,3.22,4.01,Voice Phishing,Website,General Public,Medium,85,Critical,Confirmed,Automated System,10,1,0.688,Phishing
WEB-002116,2026-03-09,Singapore,Asia,E-commerce,Small,Individual,15,3,0,0,0,7,0,6,0,0,0,0,0,0,5.1,1747,1765,324,20,4.65,96.0,3.03,1,0,1,1,771.0,294,10.0,1.0,9.25,1,76.0,1,0,1,0,0,0,0,0,25.0,2,0,2.07,0,0,0,0.9,0,0,0.0,0,0,0,0.0,0.0,3.59,3.95,0.4,3.58,Not Applicable,Not Applicable,Not Applicable,None,20,Low,False Positive,Automated System,0,0,0.128,Legitimate
WEB-002117,2025-07-24,South Korea,Asia,Logistics,Small,Customer,105,3,6,5,1,2,0,8,5,1,0,1,1,0,5.69,842,521,154,20,3.09,20.0,7.78,0,1,0,0,0.0,329,1.6,0.0,1.46,0,32.0,1,0,0,0,1,0,0,1,,3,2,8.91,1,0,1,7.71,1,1,68.0,1,10,1,7.82,6.94,5.69,7.1,8.65,5.79,Business Email Compromise,Social Media,Vendors,Critical,93,Critical,Under Investigation,Automated System,4,0,0.833,Phishing
WEB-002118,2025-09-10,South Africa,Africa,Telecommunications,Small,Customer,96,1,3,5,2,4,8,7,3,0,1,0,1,0,6.07,0,284,223,27,4.1,30.0,6.97,0,0,0,0,0.0,0,2.64,0.0,2.39,1,14.0,1,0,0,0,0,1,0,0,5.0,17,1,7.94,1,0,1,9.39,0,1,89.0,1,6,1,7.78,6.56,2.41,8.17,6.38,5.97,Spear Phishing,SMS,Vendors,Medium,70,High,Confirmed,Security Team,5,1,0.656,Phishing
WEB-002119,2026-04-15,India,Asia,Manufacturing,Small,Individual,141,3,5,1,2,5,0,1,0,1,1,1,1,0,4.9,0,255,153,25,2.67,7.0,8.42,0,0,0,0,162.0,0,1.81,1.0,2.33,1,46.0,0,0,1,0,1,0,1,1,8.0,0,7,8.87,1,0,0,8.6,1,0,52.0,0,11,1,6.78,4.57,5.88,6.87,7.46,6.46,Malware Delivery,QR Code,Employees,Medium,91,Critical,Confirmed,User Report,7,0,0.605,Phishing
WEB-002120,2024-06-06,United States,North America,Banking,Enterprise,Employee,73,2,2,0,0,3,0,5,1,0,0,0,0,0,4.56,2419,1409,213,12,5.74,81.0,2.66,1,0,1,1,502.0,170,10.0,1.0,7.74,1,94.0,1,1,0,0,0,0,0,1,10.0,3,0,1.99,1,0,0,2.34,0,0,0.0,0,2,1,1.33,1.49,1.77,5.06,3.83,2.41,Not Applicable,Not Applicable,Not Applicable,None,6,Low,False Positive,Third-party Vendor,0,0,0.077,Legitimate
WEB-002121,2025-04-26,France,Europe,Social Media,Large,Employee,12,2,0,0,1,4,1,0,0,0,0,0,0,0,3.41,3305,1278,612,11,7.25,79.0,4.41,1,0,0,1,737.0,250,8.72,1.0,8.12,1,96.0,1,1,0,1,1,0,0,0,13.0,36,0,0.0,0,0,0,3.18,0,0,0.0,0,3,0,0.9,0.0,1.82,0.75,0.0,2.27,Not Applicable,Not Applicable,Not Applicable,None,0,Low,Under Investigation,Third-party Vendor,0,0,0.248,Legitimate
WEB-002122,2026-07-06,Brazil,South America,Telecommunications,Large,Individual,106,4,4,5,0,7,8,7,4,0,0,1,0,0,5.64,0,30,10,19,3.21,26.0,7.3,0,0,0,0,52.0,216,1.65,0.0,1.36,1,19.0,1,0,0,1,0,1,0,1,13.0,0,0,8.35,0,1,0,6.06,0,1,66.0,1,7,1,7.93,6.56,8.37,4.99,5.38,4.68,Malware Delivery,Malicious Ad,Customers,Medium,76,High,Resolved,User Report,2,1,0.822,Phishing
WEB-002123,2024-11-16,Spain,Europe,Cryptocurrency,Medium,Customer,109,5,2,5,3,8,7,8,6,0,0,1,1,0,3.55,792,358,92,19,3.23,10.0,6.88,0,0,1,0,316.0,160,0.47,0.0,1.11,0,10.0,1,1,0,1,0,0,1,1,5.0,0,1,7.8,1,0,1,5.65,0,1,51.0,0,8,1,7.83,5.4,2.13,6.52,9.71,4.7,Whaling,Website,Customers,Critical,82,Critical,Confirmed,Law Enforcement,9,1,0.836,Phishing
WEB-002124,2025-06-06,South Korea,Asia,Manufacturing,Small,Customer,71,4,2,1,1,2,4,0,2,0,0,0,0,0,2.8,3127,1209,562,7,9.04,74.0,0.38,0,1,1,1,564.0,268,6.81,1.0,8.45,1,69.0,1,0,0,0,0,0,0,0,11.0,15,0,0.08,0,0,0,1.61,0,0,,0,0,0,2.76,0.0,2.07,0.0,4.55,2.65,Not Applicable,Not Applicable,Not Applicable,None,18,Low,False Positive,Automated System,1,0,0.176,Legitimate
WEB-002125,2025-01-18,India,Asia,Energy,Small,Individual,101,0,1,1,2,1,7,0,0,0,0,0,0,0,2.61,2589,1145,663,23,4.13,64.0,2.96,1,0,1,1,385.0,420,6.7,0.0,4.38,1,85.0,1,1,1,1,0,0,0,0,9.0,25,2,2.98,0,0,0,0.06,0,0,31.0,0,0,0,0.83,1.58,2.57,0.0,2.23,0.27,Not Applicable,Not Applicable,Not Applicable,None,23,Low,Resolved,Law Enforcement,2,0,0.269,Legitimate
